,0,1,2,3
0,0.0,0.0,0.03434118498047667,0.8156905530628766
1,0.3097509561595661,0.18311491524425985,0.20496982512511863,0.8792172007389628
2,0.3130389777099559,0.18311491524425985,0.20496982512511863,0.7917461051027077
3,0.3193631075568543,0.1920560263561686,0.9838264143127873,0.935466962068831
4,0.3224075462138996,0.20045490922834888,0.4408875006849797,0.891138155103638
5,0.3253786177155051,0.20045490922834888,0.4408875006849797,0.8945764001496123
6,0.3311142333133639,0.20045490922834888,0.4408875006849797,0.6312565944127787
7,0.34184217061608857,0.20045490922834888,0.4408875006849797,0.8401172833890916
8,0.3468752572415038,0.20045490922834888,0.47431292008161563,0.8983996928794372
9,0.3693543203007381,0.22297014169440785,0.8048493292799748,0.8260761267122674
10,0.37139227580868883,0.22297014169440785,0.8048493292799748,0.9673032537122019
11,0.3753698304593889,0.22297014169440785,0.8212014493096405,0.9638372157788329
12,0.37731150052622686,0.22297014169440785,0.8212014493096405,0.9887425058538969
13,0.38295951860631317,0.22297014169440785,0.8212014493096405,0.7252972323625108
14,0.3935340103371736,0.22297014169440785,0.8864463262353581,0.9910111167839861
15,0.39849952036397807,0.22297014169440785,0.8864463262353581,0.952618730345193
16,0.4017021290248567,0.22297014169440785,0.9189710600718541,0.8452457120933029
17,0.40327276811328694,0.22972948900075948,0.9352091144720305,0.7813400528755869
18,0.4137403177773519,0.25388425703264705,0.20496982512511863,0.9429466479627066
19,0.42070790603441144,0.27444623666282497,0.7720957780669551,0.728679798422212
20,0.42205538940386056,0.2791429284223441,0.8375371762337949,0.9937994320586359
21,0.4383513100541768,0.30819743008906386,0.8375371762337949,0.983045350403776
22,0.43951997758216044,0.31189202606242317,0.20496982512511863,0.992909569908923
23,0.44408692565203556,0.31899815487249217,0.47431292008161563,0.9742231186627978
24,0.44740443972764177,0.31899815487249217,0.5409587644871294,0.8888708989296732
25,0.45169334176874054,0.3257575021788438,0.13693262297276476,0.8737752747225066
26,0.4823270126394098,0.36561272862899175,0.5076699148257262,0.9927258311630772
27,0.4887333107673091,0.3797136154025632,1.0,0.8762156356008497
28,0.4895111903260442,0.38193028890678016,0.9352091144720305,0.0
29,0.49105237915729905,0.38625998935659855,1.0,0.7695490591106149
30,0.4925745404795725,0.3904584663645452,0.9352091144720305,0.902877443669911
31,0.4992008604313739,0.4004296129901256,0.9352091144720305,0.747157792364063
32,0.4999156073668395,0.40234052795399156,0.9352091144720305,0.9702496792674467
33,0.5006262347005509,0.40234052795399156,0.9676367594866235,0.8317668535072585
34,0.5013327896489645,0.40234052795399156,1.0,0.5408073460071772
35,0.5034284803492972,0.40792003924050757,0.8701595820088244,0.959852706411571
36,0.5061684486884336,0.41502616805057646,0.8375371762337949,0.5569761737735559
37,0.5088488477542389,0.4217855153569281,0.902716808108508,0.9957458468337558
38,0.510167507394491,0.42342505092275673,0.7063905025809731,0.9769902943293108
39,0.5121194241682602,0.42504541019422315,0.7392762579247716,0.9762902135498998
40,0.5146748213635283,0.43134372832836476,0.902716808108508,0.9521641990194072
41,0.5177963425495481,0.43588640213049945,0.9352091144720305,0.9868378077617275
42,0.5226320015890171,0.4445479185190566,0.8048493292799748,0.9459317790163069
43,0.5238118527081989,0.44594028338881564,0.34019787293628667,0.8486449624480615
44,0.5261382141981336,0.4500353343834491,0.34019787293628667,0.9364915666314935
45,0.5284214924339987,0.45401280771572927,0.7720957780669551,0.9400211650317245
46,0.5289857657350796,0.45401280771572927,0.8375371762337949,0.924958383038248
47,0.5295474683060577,0.45401280771572927,0.8701595820088244,0.7443178840806716
48,0.5301066234643337,0.45531365425358106,0.7392762579247716,0.9829088705046505
49,0.5306632542114943,0.45531365425358106,0.7720957780669551,0.590090187841942
50,0.5312173832389904,0.45531365425358106,0.8048493292799748,0.9482375358286205
51,0.5328649823816638,0.45660239971806194,0.7392762579247716,0.9584491000514405
52,0.5334093254339918,0.45660239971806194,0.7720957780669551,0.8575125670750986
53,0.5339512757618842,0.45660239971806194,0.8048493292799748,0.9580228755091145
54,0.5538806039143575,0.4915617407893299,0.08571764238750745,0.9266691606290411
55,0.5566104608415819,0.4954921927253747,0.9352091144720305,0.8726831005561123
56,0.5583973544530737,0.49741637835723285,0.9838264143127873,0.8904110620618743
57,0.5605951577660612,0.502113070116752,0.03434118498047667,0.9732728763900836
58,0.5618952770301764,0.5048565090403903,0.9352091144720305,0.8089897175001122
59,0.5722274082110202,0.5153172603074437,0.902716808108508,0.8711954789406462
60,0.6177787680373157,0.5728824119051391,1.0,0.9737788379025436
61,0.6247041974630264,0.5777821455399713,0.7392762579247716,0.9714751356901525
62,0.63654947633681,0.5967487184250772,0.5409587644871294,0.9395399679502479
63,0.6367845450468705,0.5972143966396676,0.5741797469258358,0.9264589326761156
64,0.6425201606447294,0.605339540757705,0.6404192131086859,0.9743853766467778
65,0.6505473741019102,0.6142532482223285,0.8701595820088244,0.9917383801332575
66,0.6511758894871845,0.615073008829551,0.8375371762337949,0.7036947452524418
67,0.6513846846278188,0.615073008829551,0.8701595820088244,0.9735526068284953
68,0.6550837671080116,0.6198922473802526,0.8701595820088244,0.9113865757459995
69,0.6566928405310775,0.622240424585277,0.9352091144720305,0.9567703678727021
70,0.6572908700030489,0.623014388265263,0.8048493292799748,0.6155220160823409
71,0.6604322756340885,0.6260677160043442,0.8212014493096405,0.7426653772341034
72,0.6640616260214597,0.6305251237055072,0.8048493292799748,0.8758650774053157
73,0.6655583788622397,0.6327011758523305,0.2388821916673578,0.9133672657521525
74,0.6672207883315937,0.6348435763564725,0.2388821916673578,0.9752637077428125
75,0.6674041244264589,0.6351974440798992,0.47431292008161563,0.9365809902621054
76,0.6681347547191081,0.6359024793847141,0.6404192131086859,0.8221654920320193
77,0.66940303115979,0.6362536560959442,0.9676367594866235,0.8167588582559236
78,0.6722538749570088,0.6376495282412671,0.20496982512511863,0.8774620846817713
79,0.6726056398206686,0.6383422253763806,0.8048493292799748,0.7800723115906093
80,0.6740027482666898,0.6393748200081616,0.03434118498047667,0.9828461549048849
81,0.6741762789090989,0.6393748200081616,0.06861014869843984,0.9449291721049813
82,0.6757271610066884,0.6417546919508507,0.8701595820088244,0.9741469535549928
83,0.676920058366936,0.6434299135526123,0.13693262297276476,0.9835697799901884
84,0.6770895339964779,0.6434299135526123,0.13693262297276476,0.9757755476402472
85,0.6789385509432431,0.6457417049036129,0.8701595820088244,0.8152897873027769
86,0.6791052764603043,0.6460688340718977,0.5076699148257262,0.9768089676399153
87,0.680266084641603,0.6473696806097496,0.9352091144720305,0.9217815348800289
88,0.6841650182584702,0.6521418793566783,0.7063905025809731,0.9304131939212016
89,0.6866974513409462,0.6555398880984035,0.3064959245375576,0.6241495456040203
90,0.6870103791766434,0.6558447048075061,0.9676367594866235,0.8875204900201471
91,0.6871665457600029,0.6558447048075061,0.9676367594866235,0.8010899828992003
92,0.6877892415335203,0.6558447048075061,1.0,0.954233880330782
93,0.6880994140268645,0.6558447048075061,1.0,0.7768718570412376
94,0.6882542081477356,0.6558447048075061,1.0,0.854819394370713
95,0.6891789137403992,0.6573588088225315,0.6404192131086859,0.9939136384071691
